Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA
MDRX,16.290000915527347,13.050000190734865,23.25,16.903999996185302,16.26680004119873,16.726700019836425,18.359066645304363,18.39739998817444
MELI,919.1099853515624,600.6799926757812,1962.7900390625,905.3739959716797,873.8321984863281,825.7977996826172,915.3369323730469,972.8338491821289
META,146.2899932861328,144.2899932861328,383.7900085449219,160.52099990844727,165.98020050048828,175.27350036621092,186.76820068359376,218.51995079040526
MGA,54.86999893188477,52.47000122070313,90.1500015258789,57.84099998474121,59.62806510925293,59.55614658355713,61.1807568359375,65.68363178253173
MGI,10.399999618530273,5.059999942779541,10.869999885559082,10.382999992370605,10.296000003814697,10.108499994277954,10.262133331298829,9.698299996852874
MGIC,16.40999984741211,15.079999923706055,25.489999771118164,17.04257116317749,18.06934600830078,17.478338403701784,17.487016162872315,18.0088082075119
MITK,9.59000015258789,8.319999694824219,23.190000534057614,10.038999986648559,10.188199996948242,9.901700010299683,11.360066674550374,12.658050026893616
MKC,79.13999938964844,77.66999816894531,107.3499984741211,84.12500038146973,85.55780029296875,88.28225517272949,91.70766927083334,92.33869678497314
MKFG,2.25,1.7200000286102295,9.239999771118164,2.4479999780654906,2.4017999958992005,2.4799000024795532,2.9471333360672,3.500699995756149
MLI,59.66999816894531,40.150001525878906,70.37999725341797,63.6875862121582,63.24436584472656,58.45306442260742,57.532954966227216,57.16715587615967
MLNK,17.020000457763672,13.8100004196167,29.0,17.436999988555907,17.62379997253418,17.25589998245239,17.695733286539713,18.206099977493285
MMC,156.33999633789062,142.8000030517578,183.13999938964844,164.13800048828125,162.32425537109376,159.0194854736328,159.5995999145508,160.25511589050294
MMS,59.790000915527344,56.5,88.26000213623047,61.22450008392334,62.92772590637207,63.64945957183838,67.47786211649577,69.74982213973999
MNDY,133.27000427246094,85.75,450.0,122.89050064086913,117.70120040893555,115.30180030822754,129.29060048421223,160.62650024414063
MNRL,26.940000534057614,17.799999237060547,33.639999389648445,28.86649990081787,26.74035758972168,26.741777210235597,25.898564453125,24.58517208099365
MNST,87.23999786376953,71.77999877929688,99.80999755859376,89.69799919128418,92.72639984130859,90.81109992980957,87.50913335164388,88.03305015563964
MNTV,7.0,6.510000228881836,25.0,7.13050000667572,7.995599985122681,9.87590000629425,12.025800008773803,13.772400000095367
MO,42.290000915527344,41.0,57.04999923706055,43.91823539733887,43.20725685119629,45.7756787109375,47.17430597941081,46.696366214752196
MODN,31.239999771118164,20.950000762939453,37.38999938964844,30.39249982833862,28.359599800109862,26.35689992904663,26.15379993438721,26.590199947357178
MOS,52.20000076293945,30.57999992370605,79.27999877929688,55.54125843048096,52.322938690185545,54.37425258636475,56.68807029724121,52.3283243560791
