Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA,Sector,P/E,PEG,P/FCF,Sales Q/Q %,EPS this Y %,EPS next Y %,Death MACD,Golden MACD,MTUM-MA-25,MTUM-EMA-25,Weekly Death MACD,Weekly Golden MACD
LBRDK,98.93000030517578,94.8499984741211,194.0500030517578,107.12250022888183,112.85039993286131,115.61079971313477,124.5397998046875,131.77029968261718,Communication Services | Entertainment | USA,45.59,,,-3.6,71.2,8.79,2022-08-22,2022-08-10,93.27696287281681,94.30896148845015,2022-08-22,2022-08-01
BG,96.88999938964844,74.2699966430664,128.39999389648438,99.52874717712402,94.33055603027344,101.67008224487304,103.47694585164386,100.36755638122558,Consumer Defensive | Farm Products | USA,8.43,,,16.5,79.1,11.86,2022-08-31,2022-07-12,110.05446596777772,102.62436480968547,2022-04-25,2022-08-01
SUMO,8.979999542236328,6.572999954223633,22.15999984741211,8.5835000038147,8.002800006866455,8.151899995803833,9.21119997660319,10.18269999027252,Technology | Software - Infrastructure | USA,,,,26.0,31.0,-0.53,2022-09-01,2022-08-29,115.46955787731986,107.70142087530769,2022-07-25,2022-08-01
RADA,10.630000114440918,7.510000228881836,16.700000762939453,10.415999937057496,10.107599925994872,11.353699960708616,11.887999998728436,11.263299989700318,Industrials | Aerospace & Defense | Israel,96.64,,,-18.4,295.6,0.68,2022-08-22,2022-07-13,108.67489638115934,99.891030215879,2022-04-25,2022-08-01
AZO,2199.080078125,1503.300048828125,2362.239990234375,2224.317028808594,2191.91501953125,2116.6832104492187,2068.1070751953125,2045.9347546386718,Consumer Cyclical | Specialty Retail | USA,19.43,2.21,16.32,5.9,32.3,126.17,2022-08-24,2022-08-08,102.87216741760264,102.96549723689701,2022-08-22,2022-08-01
AYX,68.44000244140625,43.45000076293945,81.30000305175781,64.27000045776367,57.2842000579834,57.327300033569344,59.30646662394206,59.456699962615964,Technology | Software - Application | USA,,,,50.4,-624.7,0.1,2022-08-22,2022-07-20,128.5147297629972,115.23635299443636,2022-04-25,2022-08-01
CLGN,7.96999979019165,6.510000228881836,23.0,8.444049882888795,8.287119941711426,8.645859994888305,9.279106642405193,10.41022996902466,Healthcare | Biotechnology | Israel,,,,-85.7,102.4,-0.25,2022-08-23,2022-08-01,107.2368312994604,100.61826064831558,2022-08-29,2022-08-01
HPQ,28.26000022888184,26.11000061035156,41.47000122070313,31.546000289916996,32.1160001373291,34.289556732177736,35.020672887166334,35.366059846878045,Technology | Computer Hardware | USA,4.93,4.01,5.56,3.9,166.1,3.84,2022-08-23,2022-07-18,99.14289304032415,95.57741236160385,2022-08-22,2022-08-01
IRM,55.22999954223633,41.66999816894531,58.61000061035156,53.80099964141846,50.67359977722168,51.07203483581543,50.495903905232744,49.44801383972168,Real Estate | REIT - Specialty | USA,43.39,6.74,,15.2,30.3,1.93,2022-08-26,2022-07-22,112.95830919346956,106.5599632310095,2022-04-25,2022-08-01
MNRL,27.940000534057614,17.799999237060547,33.639999389648445,29.00862035751343,26.34584358215332,26.65265396118164,25.67126639048259,24.40433629989624,Energy | Oil & Gas E&P | USA,13.63,0.47,13.58,140.5,199.2,2.72,2022-09-01,2022-07-18,116.69991717201252,108.29873018767292,2022-09-09,2022-08-01
VMW,118.12000274658205,91.52999877929688,167.8300018310547,118.76250076293944,116.2666000366211,115.00209999084473,115.96993357340494,116.91760017395019,Technology | Software - Infrastructure | USA,31.76,4.62,12.48,3.1,-11.4,7.28,2022-08-23,2022-07-20,104.26645884120596,102.08017493312849,2022-08-29,2022-08-01
PG,139.96000671386722,129.5,165.35000610351562,143.56149978637694,143.82146545410157,145.82814697265624,148.14453165690102,149.9371656799316,Consumer Defensive | Household & Personal Products | USA,24.12,4.3,66.94,3.0,5.6,6.41,2022-08-24,2022-08-03,99.7643811659832,99.2506817769676,2022-08-29,2022-08-01
KNBE,19.68000030517578,13.779999732971193,29.5,19.413999843597413,17.74279989242554,18.21869999885559,19.392866636912032,20.168299946784973,Technology | Software - Infrastructure | USA,468.57,,39.41,36.0,-592.3,0.26,2022-08-26,2022-08-04,119.59834250023438,109.94534454783691,2022-07-25,2022-08-01
CDXS,7.559999942779541,6.1500000953674325,42.0099983215332,7.6369999885559094,8.498000030517579,9.747000017166137,13.014066626230875,16.793649973869325,Healthcare | Biotechnology | USA,,,,50.6,18.5,-0.98,2022-08-26,2022-09-09,88.18071783911293,88.76624005935291,2022-07-11,2022-08-01
FORG,17.440000534057614,,,17.993000030517578,20.377400016784673,19.793600072860716,19.16626675923665,19.785800061225885,Technology | Software - Infrastructure | USA,,,,8.4,-117.3,-0.16,2022-08-12,2022-08-03,87.07868364807655,94.01538573097868,2022-08-08,2022-08-01
CIVI,65.54000091552734,37.61999893188477,84.76000213623047,65.22400035858155,58.3534001159668,61.76905708312988,59.360015309651686,57.23266748428345,Energy | Oil & Gas E&P | USA,6.37,0.42,6.2,638.1,-4.3,13.97,2022-09-01,2022-07-19,122.42020734137985,109.95329431060513,2022-06-13,2022-08-01
PING,28.26000022888184,15.850000381469727,30.399999618530284,28.139500045776373,23.681599960327148,22.380099964141845,22.55239997863769,22.370499973297118,Technology | Software - Infrastructure | USA,,,,-8.7,-429.2,-0.14,2022-08-23,2022-08-03,148.32579216911904,129.38592033505634,2022-07-25,2022-08-01
ENLV,4.900000095367432,3.6500000953674316,13.949999809265135,5.246499991416932,4.9417399978637695,4.829460010528566,5.117406686147054,5.372655019760132,Healthcare | Biotechnology | Israel,,,,,9.8,,2022-08-31,2022-08-04,111.77190235862541,108.2958054220613,2022-09-05,2022-08-01
NTCT,30.71999931335449,26.01000022888184,37.68000030517578,32.06399974822998,32.91959987640381,33.39720001220703,32.801200014750165,32.490599975585944,Technology | Software - Infrastructure | USA,57.96,32.56,8.93,9.7,82.3,2.17,2022-08-09,2022-07-20,97.03797868250048,97.09166125512604,2022-08-01,2022-07-25
MOS,56.2400016784668,30.57999992370605,79.27999877929688,55.834767150878896,51.58099609375,55.236899070739746,56.40503153483072,51.88952356338501,Basic Materials | Agricultural Inputs | USA,6.41,0.72,12.17,91.8,153.6,10.73,2022-08-31,2022-07-11,115.97675929569687,106.39626004289856,2022-04-18,2022-07-25
VNOM,31.149999618530284,18.09000015258789,35.849998474121094,30.77249984741211,28.48588279724121,28.910631313323968,28.46131690979004,26.86593864440918,Energy | Oil & Gas Midstream | USA,21.98,2.79,14.82,109.5,129.8,1.85,2022-08-31,2022-07-15,113.01734439571828,105.82026337696385,2022-06-13,2022-07-25
VRNT,42.09000015258789,39.83000183105469,56.38999938964844,48.06450004577637,45.82499984741211,47.78929992675781,48.85586664835611,49.36219995498657,Technology | Software - Infrastructure | USA,,,20.82,8.5,92.2,2.88,2022-08-29,2022-06-30,109.72958140318184,103.394214083685,2022-09-05,2022-07-25
WDC,43.79999923706055,40.13000106811523,69.36000061035156,45.41400012969971,46.44240028381348,50.467700119018545,50.346666742960615,52.675600090026855,Technology | Computer Hardware | USA,9.22,0.4,18.32,-8.0,78.7,5.56,2022-08-22,2022-08-11,97.78974567453571,95.31362110287986,2022-08-22,2022-07-25
WIRE,127.33999633789062,82.0,151.63999938964844,134.37399978637694,122.69120010375977,121.57988052368164,119.9930352274577,122.53987598419191,Industrials | Electrical Equipment & Parts | USA,3.74,0.37,5.15,12.6,611.9,15.55,2022-08-30,2022-08-11,118.02434413300487,109.47560541015612,2022-09-05,2022-07-25
WMB,32.77000045776367,23.979999542236328,37.97000122070313,33.84026756286621,32.634729385375984,33.273430023193356,32.591272633870446,31.080102453231806,Energy | Oil & Gas Midstream | USA,25.58,2.82,18.86,9.1,626.1,1.72,2022-08-31,2022-08-11,105.89759747595758,102.51582647006391,2022-09-05,2022-07-25
XEL,76.9800033569336,61.15999984741211,77.52999877929688,75.89350090026855,73.07280014038086,72.58068622589111,71.44522092183429,70.18349964141845,Utilities | Utilities - Regulated Electric | USA,25.59,3.63,,11.6,6.0,3.39,2022-08-23,2022-07-25,107.26130350422838,104.31134127052229,2022-05-30,2022-07-25
NABL,10.100000381469727,8.119999885559082,15.770000457763672,10.081000089645388,9.746000022888184,9.80850001335144,9.980600026448569,10.248150038719178,Technology | Information Technology Services | USA,136.49,,52.36,7.4,101.5,0.35,2022-08-22,2022-07-20,107.4293420095637,103.00409841832878,2022-06-20,2022-07-25
ZIM,32.060001373291016,30.149999618530284,91.2300033569336,40.00179290771485,41.7623152923584,46.7217777633667,48.97393191019693,46.56857201576233,Industrials | Marine Shipping | Israel,0.62,,0.56,43.9,766.2,12.88,2022-08-19,2022-07-12,95.5970188402604,90.20357497406576,2022-08-22,2022-07-25
NFE,57.1500015258789,19.170000076293945,63.06000137329102,58.53437728881836,50.51056343078614,46.69915904998779,41.932611503601066,37.31748637199402,Utilities | Utilities - Regulated Gas | USA,59.35,,,161.3,128.2,4.35,2022-08-26,2022-07-08,134.35324843010335,121.89670317688032,2022-09-09,2022-07-25
TSN,75.56999969482422,72.18000030517578,100.72000122070312,77.90636558532715,81.30297882080076,84.75639854431151,86.65286799112955,86.44424236297606,Consumer Defensive | Farm Products | USA,6.78,0.9,36.28,8.2,48.0,7.69,2022-08-08,2022-07-25,93.37291266106148,94.37201407995559,2022-08-08,2022-07-25
STLD,86.5199966430664,50.540000915527344,100.37000274658205,82.53050003051756,75.89080032348633,77.40391365051269,76.46451354980469,72.26939977645873,Basic Materials | Steel | USA,3.85,0.14,7.09,39.1,499.7,10.02,2022-08-30,2022-08-26,118.75199814323747,109.21515075505444,2022-05-30,2022-07-25
TRGP,71.86000061035156,43.22000122070313,81.5,69.32700004577637,65.48456329345703,67.97970565795899,68.13678446451823,64.45372310638427,Energy | Oil & Gas Midstream | USA,92.37,16.2,10.56,77.3,99.0,5.6,2022-08-30,2022-07-11,110.6047644105802,104.46102749664408,2022-06-06,2022-07-25
K,72.05999755859375,59.540000915527344,76.98999786376953,74.04077720642091,73.07538009643555,70.90975593566894,68.19077150980631,66.8140670967102,Consumer Defensive | Packaged Foods | USA,16.62,7.24,48.48,8.7,16.4,4.28,2022-08-23,2022-07-29,102.78130502343511,102.68935250293508,2022-08-22,2022-07-25
MO,45.56999969482422,41.0,57.04999923706055,45.41200008392334,44.00780029296875,47.35522743225098,48.40135302225749,47.687898845672606,Consumer Defensive | Tobacco | USA,46.88,11.01,53.07,-5.7,-44.6,5.09,2022-08-31,2022-07-08,105.7492059460524,100.37206539522104,2022-05-09,2022-07-25
PUBM,19.040000915527344,14.729999542236328,43.650001525878906,20.326999950408933,18.297599983215328,19.46000001907349,21.46486666361491,23.969350032806396,Technology | Software - Application | USA,19.87,,15.59,26.8,166.4,0.83,2022-08-23,2022-07-19,125.71809535629372,110.28112341328196,2022-05-23,2022-07-25
MKC,79.88999938964844,77.66999816894531,107.3499984741211,87.20949974060059,85.88415603637695,89.4243325805664,92.41935821533201,92.46967769622805,Consumer Defensive | Packaged Foods | USA,31.58,6.19,203.94,-1.3,0.8,3.29,2022-08-23,2022-06-24,104.31611555335273,100.00291153711359,2022-08-29,2022-07-25
MDRX,17.0,13.050000190734865,23.25,17.1314998626709,16.10079999923706,17.0075,18.51006664276123,18.406899976730347,Healthcare | Health Information Services | USA,17.62,2.2,10.46,6.9,216.0,0.89,2022-08-23,2022-06-24,114.61428486444876,105.44657020327658,2022-04-11,2022-07-25
MCK,366.2099914550781,193.88999938964844,375.2300109863281,365.7606674194336,346.719310913086,333.135309753418,318.77414978027343,299.0770844268799,Healthcare | Medical Distribution | USA,38.95,3.69,11.96,7.1,125.7,25.97,2022-08-24,2022-08-05,109.96317843792684,107.41441551853303,2022-09-09,2022-07-25
MAXN,22.690000534057614,7.480000019073486,25.38999938964844,20.32999982833862,16.730099868774413,14.43254994392395,13.580766633351645,13.752774972915649,Technology | Solar | Singapore,,,,35.4,-16.7,-1.8,2022-08-19,2022-09-09,155.27586324728756,135.46814777115156,2022-07-11,2022-07-25
SPWR,28.1299991607666,12.779999732971193,34.610000610351555,25.32450008392334,21.413000106811523,19.316800041198725,19.28380001703898,19.756950011253355,Technology | Solar | USA,,,,60.2,-107.0,0.56,2022-08-22,2022-09-09,145.39401926756304,127.24009604948972,2022-07-11,2022-07-25
LPLA,231.25999450683602,139.83999633789062,234.94000244140625,225.44141311645507,207.9651434326172,198.05074951171875,192.18804707845047,185.2689729309082,Financial | Capital Markets | USA,37.33,1.79,126.05,7.4,-3.9,16.73,2022-08-22,2022-07-19,118.63178466200036,111.3060649408058,2022-06-06,2022-07-25
MTDR,58.31999969482422,27.60000038146973,67.77999877929689,59.397820472717285,53.9232357788086,54.00666431427002,52.92092475891114,49.80813764572144,Energy | Oil & Gas E&P | USA,6.71,0.65,4.3,164.1,196.1,10.66,2022-08-30,2022-07-19,120.41137540373421,110.32304699488772,2022-09-09,2022-07-25
LNT,63.06999969482422,54.20000076293945,65.37000274658203,62.838500022888184,60.418117599487296,59.77877105712891,59.664122161865244,59.26118881225586,Utilities | Utilities - Regulated Electric | USA,22.77,3.61,,15.4,6.5,2.92,2022-08-24,2022-07-25,106.92096831303743,103.93546713068251,2022-06-06,2022-07-25
SST,10.93000030517578,6.570000171661378,37.099998474121094,10.736499977111816,9.07739999771118,9.909799966812132,11.786666641235351,11.289234981536865,Industrials | Specialty Business Services | USA,,,,29.6,93.5,-0.68,2022-09-08,2022-07-08,131.74122921394107,115.54767820014031,2022-04-18,2022-07-25
LNG,161.25,84.19000244140625,172.25,162.93399963378906,147.4804658508301,141.20508827209468,137.61548166910808,129.65731895446777,Energy | Oil & Gas Midstream | USA,,,8.55,165.4,191.2,14.89,2022-08-30,2022-07-19,119.2800167713969,111.99500033060872,2022-09-09,2022-07-25
LIN,287.0299987792969,265.1199951171875,352.17999267578125,292.70931701660163,289.13033203125,299.33317443847665,299.74306396484377,306.205313873291,Basic Materials | Specialty Chemicals | United Kingdom,41.63,4.17,31.24,11.5,55.7,13.06,2022-08-22,2022-07-18,104.0724386901875,99.83097466678718,2022-08-22,2022-07-25
LDOS,95.69000244140624,81.06999969482422,111.12000274658205,98.03499984741212,99.72899978637696,101.070525970459,100.97320587158201,98.02536212921144,Technology | Information Technology Services | USA,18.62,2.82,22.05,4.3,20.7,7.08,2022-08-24,2022-08-18,97.03113557435286,97.70740677983343,2022-08-01,2022-07-25
KO,62.31999969482422,52.27999877929688,67.19999694824219,63.338999557495114,63.13539947509766,63.05327632904053,62.33832130432129,61.10909288406372,Consumer Defensive | Beverages - Non-Alcoholic | USA,28.33,5.15,97.49,11.8,25.6,2.6,2022-08-25,2022-08-15,100.63198838682767,100.35634165658487,2022-08-22,2022-07-25
TEVA,9.170000076293944,6.78000020980835,11.34000015258789,9.744500017166137,8.957599992752074,8.6964000082016,8.657600002288817,8.61165001153946,Healthcare | Drug Manufacturers - Specialty & Generic | Israel,,,21.23,-3.2,110.3,2.55,2022-08-18,2022-07-20,129.3556449535823,114.3525711180496,2022-08-29,2022-07-25
TMUS,145.6999969482422,101.51000213623048,148.0399932861328,145.05850143432616,141.24600006103515,135.6155997467041,132.59466669718424,127.66104999542236,Communication Services | Telecom Services | USA,106.43,1.8,108.63,-1.2,1.4,6.42,2022-08-19,2022-07-27,105.50086135125744,104.50944801885711,2022-08-22,2022-07-25
SO,79.5199966430664,60.9900016784668,80.56999969482422,78.76050071716308,75.40679321289062,73.79662559509278,71.79516337076824,70.03236259460449,Utilities | Utilities - Regulated Electric | USA,28.13,4.27,,38.6,-23.5,3.8,2022-08-24,2022-06-28,107.68470790492373,105.08605024637596,2022-05-30,2022-07-25
AA,52.61999893188477,39.56499862670898,98.08999633789062,51.755499839782715,48.477703170776365,54.342259674072274,63.35698087056478,61.30736852645874,Basic Materials | Aluminum | USA,10.38,,8.28,28.6,347.0,7.12,2022-08-31,2022-07-08,113.9773702157088,102.70942429837281,2022-04-04,2022-07-25
AIR,43.02999877929688,30.899999618530284,52.83000183105469,44.83749980926514,43.89539985656738,45.06269992828369,45.244000040690096,43.49129998207092,Industrials | Aerospace & Defense | USA,19.86,1.45,25.94,8.8,66.4,3.5,2022-08-22,2022-07-06,105.47117213697163,101.45802561368538,2022-08-29,2022-07-25
EE,26.739999771118164,,,26.198984813690185,23.329084434509284,24.33550930023193,,,Utilities | Utilities - Regulated Electric | USA,,,,278.0,6.1,1.7,2022-08-31,2022-07-15,121.06073875659092,110.52829143859115,2022-06-13,2022-07-25
ED,100.8499984741211,71.5199966430664,101.56999969482422,99.43046531677246,96.35374496459958,95.04794952392578,92.7918573506673,89.82776947021485,Utilities | Utilities - Regulated Electric | USA,22.08,4.21,16.48,14.9,17.5,4.83,2022-08-23,2022-07-25,105.28517249517029,103.4026395290198,2022-06-06,2022-07-25
GD,231.6100006103516,188.63999938964844,254.9900054931641,233.89499969482418,226.217399597168,226.260862121582,227.349350789388,221.1256237030029,Industrials | Aerospace & Defense | USA,19.61,1.6,18.16,-0.3,5.0,14.09,2022-08-24,2022-07-21,106.19304946706622,102.99048691038156,2022-08-29,2022-07-25
AMPS,11.5,4.260000228881837,12.140000343322756,10.75449995994568,8.669599952697753,7.639099974632263,7.560999987920124,8.002850003242493,Utilities | Utilities - Renewable | USA,17.77,,,-17.6,153.9,0.15,2022-08-29,2022-07-27,150.88862116948974,132.3860610717585,2022-07-11,2022-07-25
CCEP,49.70000076293945,42.33000183105469,61.2599983215332,50.93849983215332,51.56719985961914,51.55511348724365,51.035934880574544,51.95043298721315,Consumer Defensive | Beverages - Non-Alcoholic | United Kingdom,16.27,0.52,,261.1,96.8,,2022-08-22,2022-08-12,98.93654162962477,98.54832528538392,2022-08-22,2022-07-25
EA,128.92999267578122,109.23999786376952,147.75999450683594,128.72235298156738,128.04174697875976,128.05494171142578,127.68714396158856,128.24026706695557,Communication Services | Electronic Gaming & Multimedia | USA,40.87,4.23,23.35,13.9,-3.8,8.0,2022-08-19,2022-08-16,101.7498523496798,100.28550012808304,2022-08-29,2022-07-25
CEG,87.51000213623047,,,81.69549980163575,69.69467094421387,64.75996612548828,60.44447385152181,,Utilities | Utilities - Renewable | USA,,,,26.2,-134.7,4.58,2022-08-24,2022-07-28,137.4689186987281,123.65901293187895,2022-06-06,2022-07-25
