Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA,Sector,P/E,PEG,P/FCF,Sales Q/Q %,EPS this Y %,EPS next Y %,Death MACD,Golden MACD,MTUM-MA-25,MTUM-EMA-25,Weekly Death MACD,Weekly Golden MACD
ADP,241.72000122070312,192.25999450683602,261.58999633789057,252.04200134277343,235.38000030517574,225.6332852172852,221.1601799519857,222.94560188293457,Industrials | Staffing & Employment Services | USA,34.52,2.38,81.82,10.5,15.4,8.93,2022-08-23,2022-07-19,114.53220755938456,108.99301017178976,2022-05-09,2022-07-18
ACIW,22.020000457763672,21.6200008392334,36.0099983215332,24.59050006866455,26.02160007476807,26.38670007705689,28.288133392333986,29.519750003814696,Technology | Software - Infrastructure | USA,17.04,1.42,15.74,12.8,75.0,1.6,2022-08-05,2022-06-24,92.80370981042269,94.26407048348163,2022-08-22,2022-07-04
DOMO,20.3799991607666,18.170000076293945,98.3499984741211,26.371499919891356,28.75919994354248,31.625999870300287,36.75499984741211,40.45769987106323,Technology | Software - Application | USA,,,,24.0,-10.4,-0.83,2022-08-18,2022-08-03,92.32873172686244,90.35444786622645,2022-08-29,2022-07-04
ALGN,249.94000244140625,225.8600006103516,737.4500122070312,264.0765007019043,264.1028002929688,277.06920028686517,338.55993377685553,401.38804893493653,Healthcare | Medical Devices | USA,32.02,0.74,50.49,-4.1,-56.8,10.45,2022-08-17,2022-06-23,104.25117213035108,98.96535069605656,2021-09-27,2022-07-04
LCID,14.699999809265135,13.25,57.75,16.717499876022337,18.04579984664917,18.225999879837037,20.556399885813395,25.71324993610382,Consumer Cyclical | Auto Manufacturers | USA,,,,18326.5,-572.8,-1.05,2022-07-26,2022-07-06,90.58741665656072,92.73430471514854,2021-12-20,2022-06-27
ALNY,208.8600006103516,117.58000183105469,236.8000030517578,217.50499954223636,181.691799621582,159.86209976196292,159.10019968668618,160.83399967193603,Healthcare | Biotechnology | USA,,,,1.9,3.5,-4.31,2022-08-22,2022-08-03,150.54552202834537,132.3363817389782,2022-05-02,2022-06-27
LBRDK,98.0,95.62999725341795,194.0500030517578,108.99250030517578,113.5131999206543,116.37519958496094,125.26799977620443,132.43499969482423,Communication Services | Entertainment | USA,45.16,,,-3.6,71.2,8.79,2022-08-22,2022-08-10,94.29314617795008,94.95983511956848,2022-08-29,2022-06-27
AZO,2197.06005859375,1503.300048828125,2362.239990234375,2227.4055297851564,2189.37501953125,2116.1524096679686,2066.1205411783853,2042.595904541016,Consumer Cyclical | Specialty Retail | USA,19.41,2.21,16.31,5.9,32.3,126.17,2022-08-24,2022-08-08,102.81118628007758,103.05609143990604,2022-08-29,2022-06-27
BEAM,55.81000137329102,27.770000457763672,116.91000366210938,58.50600051879883,57.525000228881844,47.318850021362294,52.360300089518226,57.89402505874635,Healthcare | Biotechnology | USA,,,33.68,140433.3,-37.7,-5.41,2022-08-01,2022-06-17,111.12902537500428,115.56311104672285,2022-02-28,2022-06-20
DDD,9.579999923706056,8.789999961853027,34.970001220703125,10.815499925613404,10.710199947357175,10.884899959564207,12.758399995168052,14.749900002479553,Technology | Computer Hardware | USA,5.27,0.18,,-13.9,300.4,-0.06,2022-08-17,2022-06-21,109.11716095777832,101.68546460052409,2022-04-25,2022-06-20
ALTR,50.27999877929688,48.19499969482422,82.95999908447266,53.68799991607666,54.07400016784668,53.840199966430674,56.71853317260742,59.9746999168396,Technology | Software - Infrastructure | USA,,,214.51,10.7,19.5,0.88,2022-08-10,2022-07-19,102.52692570141892,99.93700663671629,2022-09-07,2022-06-20
LLY,311.6000061035156,220.1999969482422,335.3299865722656,311.77593994140625,317.8785559082031,307.4929550170898,293.7964833577474,283.70889022827146,Healthcare | Drug Manufacturers - General | USA,49.72,2.93,124.98,-3.7,-9.8,9.35,2022-08-30,2022-08-18,95.12449057570595,99.24784934871887,2022-08-01,2022-06-20
BAH,96.75,69.68000030517578,99.31999969482422,96.95899963378906,94.51880004882813,89.56109985351563,87.08476867675782,86.41901546478272,Industrials | Consulting Services | USA,25.41,3.39,,13.1,-21.2,4.87,2022-08-23,2022-08-17,104.63857764626604,104.86019756431948,2022-06-13,2022-06-20
DG,245.88999938964844,183.25,262.20999145507807,247.41850051879882,248.16520050048828,240.0656004333496,231.26493387858073,229.09539306640625,Consumer Defensive | Discount Stores | USA,24.5,2.15,65.92,9.0,-4.2,12.71,2022-08-19,2022-08-16,100.328883547949,101.89961137144836,2022-08-29,2022-06-13
BGNE,164.24000549316406,118.18000030517578,426.55999755859375,177.46550216674805,178.1946014404297,163.04040061950684,175.2651338195801,200.4002005386353,Healthcare | Biotechnology | USA,,,,127.7,20.6,-11.17,2022-08-17,2022-08-05,102.44190809553795,104.92988353714222,2022-05-02,2022-06-06
ACCD,10.529999732971193,4.610000133514403,49.47000122070313,11.288499927520752,10.31159993171692,8.89324995994568,11.682633260091144,14.606074919700625,Healthcare | Health Information Services | USA,,,,58.4,-11.9,-2.02,2022-08-19,2022-08-03,122.03607233692316,120.69302845697528,2022-04-25,2022-06-06
ECOM,22.770000457763672,11.890000343322756,29.420000076293945,16.13250012397766,15.308400020599365,14.654600038528445,15.53946667989095,17.526300020217896,Technology | Software - Application | USA,17.83,2.23,23.37,3.1,139.1,1.01,2022-08-23,2022-09-06,108.48969462132376,106.89629322543921,2021-10-11,2022-05-30
LI,26.65999984741211,16.860000610351562,41.4900016784668,29.88000020980835,33.59260025024414,29.82890012741089,28.918466746012374,29.200850048065185,Consumer Cyclical | Auto Manufacturers | China,,,22.79,73.3,61.1,1.93,2022-07-07,2022-05-16,83.3823951882312,97.25844416092487,2022-08-22,2022-05-30
BCC,61.68999862670898,51.29999923706055,85.16999816894531,67.97681770324706,65.64384880065919,69.69634368896484,71.00329198201497,69.8694225692749,Basic Materials | Lumber & Wood Production | USA,3.14,,6.52,-6.8,305.0,9.81,2022-08-22,2022-07-08,108.73797813660654,101.38556279579069,2022-06-06,2022-05-30
BIDU,137.25,101.62000274658205,182.6000061035156,138.6025016784668,141.27400115966796,135.54940101623535,139.67086730957033,141.95570053100585,Communication Services | Internet Content & Information | China,,,19.29,-5.4,-56.8,65.57,2022-09-07,2022-08-24,96.1028725038184,99.80381173816737,2022-03-07,2022-05-30
DT,39.150001525878906,29.40999984741211,80.12799835205078,39.755000114440925,39.425999908447274,39.10149995803833,40.83286663055421,45.045250005722046,Technology | Software - Application | USA,275.7,12.34,38.76,27.5,-31.8,0.95,2022-08-19,2022-08-02,103.49987385884391,101.34517260663715,2022-04-25,2022-05-23
ALLT,4.349999904632568,4.280000209808351,16.829999923706055,4.733000040054321,4.988000020980835,5.26930000782013,6.236000010172527,7.488300008773804,Technology | Communication Equipment | Israel,,,,-7.1,-56.2,-0.55,2022-08-16,2022-07-05,95.98680294628704,93.58411180590231,2022-04-25,2022-05-23
ADBE,379.7200012207031,338.0,699.5399780273438,407.1135009765625,399.1709997558594,400.7054006958008,419.94046671549484,459.56734970092765,Technology | Software - Infrastructure | USA,37.09,2.61,26.08,14.4,-7.6,15.86,2022-08-19,2022-07-05,106.8099798296168,101.80154585771412,2021-11-29,2022-05-23
BB,5.690000057220459,4.699999809265137,12.390000343322756,6.30550000667572,6.1176000022888175,5.952199997901918,6.281866674423218,6.974099996089937,Technology | Software - Infrastructure | Canada,,,,-3.4,101.1,-0.18,2022-08-19,2022-06-24,109.43638563383188,104.54318366026915,2022-04-25,2022-05-23
ALRM,69.72000122070311,54.9900016784668,90.69000244140624,71.07700004577637,68.83519966125488,64.96239978790283,65.6291334025065,69.0146000289917,Technology | Software - Application | USA,87.26,10.77,87.38,12.7,-34.1,2.12,2022-08-18,2022-06-24,108.09066023074763,105.45592979005396,2022-01-03,2022-05-23
AMPS,10.699999809265137,4.260000228881837,12.140000343322756,10.541999959945679,8.476799964904785,7.54549997806549,7.497466659545897,7.994150004386902,Utilities | Utilities - Renewable | USA,16.54,,,-17.6,153.9,0.15,2022-08-29,2022-07-27,150.66367910037937,132.26345669531435,2022-04-04,2022-05-23
AGYS,48.77999877929688,31.489999771118164,58.4900016784668,51.640499877929685,50.235200119018565,44.404600067138674,42.96113347371419,42.81785005569458,Technology | Software - Application | USA,217.77,4355.36,62.74,22.7,118.1,1.0,2022-08-22,2022-08-12,104.68693633788371,108.20785977546808,2022-05-02,2022-05-16
DCT,11.770000457763672,11.454999923706055,50.9000015258789,12.788499927520752,13.939400024414065,15.670200033187866,17.732533308664962,20.27324999332428,Technology | Software - Application | USA,,,3118.11,6.6,43.6,0.12,2022-08-22,2022-07-27,88.0376503508831,87.74979666663444,2022-04-18,2022-05-09
ADSK,206.19000244140625,163.1999969482422,335.4800109863281,216.07849884033203,202.2648004150391,196.58990020751952,202.92560007731117,218.7965001678467,Technology | Software - Application | USA,81.27,3.49,27.56,16.7,-58.8,7.82,2022-08-19,2022-07-15,116.73454373248622,108.43140833070764,2021-11-22,2022-05-09
LKQ,53.09000015258789,42.36000061035156,60.43000030517578,54.60700035095215,52.99071502685547,51.30336826324463,50.00178894042969,51.55510305404663,Consumer Cyclical | Auto Parts | USA,12.64,0.38,20.08,-2.7,74.9,4.27,2022-08-22,2022-06-27,105.94853767095199,104.13588621107552,2021-12-06,2022-05-02
AFRM,23.059999465942386,13.640000343322756,176.64999389648438,30.10499973297119,27.15560009002685,26.178600091934204,31.807066707611085,47.59004999637604,Technology | Software - Infrastructure | USA,,,,40.9,9.8,-2.15,2022-08-19,2022-06-23,135.1466571125654,116.39300435568407,2021-11-22,2022-04-25
AMPL,15.550000190734865,,,16.39350018501282,15.92740005493164,16.718500051498413,19.013800042470297,27.110249991416932,Technology | Software - Application | USA,,,,47.8,-184.6,-0.35,2022-08-19,2022-08-03,109.8671625371382,101.81979920236368,2021-11-29,2022-04-25
DNA,2.630000114440918,2.0899999141693115,15.86400032043457,2.946500027179718,2.9392000102996825,2.954800014495849,3.358866675694784,4.692900004386902,Healthcare | Biotechnology | USA,,,,231.7,93.1,-0.3,2022-08-19,2022-08-04,103.33128443665855,99.97296687289284,2021-11-29,2022-04-11
BKI,65.98999786376953,52.0,84.2699966430664,66.91950035095215,65.53320014953613,66.65300006866455,64.97573318481446,67.90834991455078,Technology | Software - Infrastructure | USA,19.78,1.95,31.77,9.2,-22.7,2.88,2022-08-29,2022-07-20,102.94546574314931,101.33435848428829,2022-01-24,2022-04-11
DLB,73.9000015258789,69.18000030517578,100.83999633789062,76.25036697387695,75.25914169311524,75.18970848083497,75.22368392944334,78.6576029586792,Communication Services | Entertainment | USA,38.07,2.38,31.68,1.0,31.9,3.66,2022-08-19,2022-07-07,103.39756096092287,101.07212847679058,2022-01-24,2022-04-04
ADPT,8.859999656677246,5.954999923706055,40.0,10.551499938964843,9.947699928283694,9.003599987030029,10.540000006357829,13.910450034141538,Healthcare | Biotechnology | USA,,,,13.5,-32.5,-1.52,2022-08-19,2022-08-04,115.81402180716013,111.02392746146202,2021-11-15,2022-03-28
DOCU,55.13999938964844,53.25,314.70001220703125,63.79199924468994,64.5035996246338,71.23759963989258,82.91079971313476,101.88579982757568,Technology | Software - Application | USA,,,22.71,25.5,72.8,1.9,2022-08-19,2022-07-05,103.10577663257742,95.99500216658093,2021-09-06,2022-03-21
BILI,23.6200008392334,14.93000030517578,93.47000122070312,24.244499969482426,24.85339992523193,24.028499965667724,25.763599980672197,31.375400066375732,Communication Services | Electronic Gaming & Multimedia | China,,,,29.6,-105.2,-11.62,2022-09-06,2022-08-25,95.82232773856873,98.65090680356907,2021-11-29,2022-03-21
BFLY,6.130000114440918,2.309999942779541,13.5600004196167,6.410999989509582,5.089200000762941,4.195800006389618,4.458733336130778,5.033550009727478,Healthcare | Medical Devices | USA,,,,16.4,92.8,-0.93,2022-08-19,2022-07-06,167.6734134178731,141.44241567760653,2022-02-28,2022-03-14
BIIB,200.6699981689453,187.16000366210938,347.739990234375,207.28699951171882,210.71359954833986,206.997399597168,208.2040660603841,214.83019966125488,Healthcare | Drug Manufacturers - General | USA,14.33,,11.55,-6.7,-58.1,15.82,2022-08-18,2022-08-05,98.6007767311765,99.39444315142198,2021-07-26,2022-03-14
AI,14.670000076293945,13.369999885559082,55.58000183105469,19.28349995613098,19.374999904632567,18.584499988555912,19.80846664428711,22.62259997367859,Technology | Information Technology Services | USA,,,,24.6,-241.6,-0.4,2022-08-19,2022-08-03,103.28482537065157,100.90124571273499,2022-02-14,2022-03-14
DKNG,16.360000610351562,9.770000457763672,64.58000183105469,17.822499990463253,15.36019998550415,14.443599948883055,16.218999977111814,19.07204998970032,Consumer Cyclical | Gambling | USA,,,,56.7,6.1,-2.26,2022-08-22,2022-07-15,138.47998399196834,120.53149064613379,2022-03-07,2022-03-14
ACHR,3.5,2.609999895095825,10.53499984741211,3.882000029087066,3.6568000268936163,3.8407000184059137,3.7838666804631553,4.196000008583069,Industrials | Aerospace & Defense | USA,,,,,-742.7,-1.27,2022-08-18,2022-07-18,122.40344277084658,106.79233523688282,2022-01-03,2022-03-07
DLTR,143.1199951171875,84.26000213623047,177.19000244140625,154.4914970397949,160.8639990234375,159.48059974670412,155.75073318481446,150.92945026397706,Consumer Defensive | Discount Stores | USA,20.7,1.0,19.37,6.7,2.5,8.38,2022-08-22,2022-08-17,95.04789634581759,97.22578201203056,2022-05-16,2022-02-28
KR,49.81999969482422,38.22000122070313,62.77999877929688,48.55761013031006,47.57109992980957,49.90067413330078,50.608201853434245,49.072678508758536,Consumer Defensive | Grocery Stores | USA,17.2,1.53,18.91,8.0,-33.6,4.06,2022-08-30,2022-09-07,102.26541448405348,99.91022298727066,2022-05-02,2022-02-28
DQ,68.56999969482422,32.200000762939446,81.0999984741211,66.7275001525879,66.53719963073729,58.03919982910156,53.07633321126303,50.80924993515015,Technology | Semiconductor Equipment & Materials | China,3.29,,,181.9,465.9,21.06,2022-09-02,2022-09-07,99.82096989620102,107.57489677126476,2021-11-29,2022-02-21
AIZ,162.1699981689453,144.17999267578125,194.1199951171875,163.7071044921875,166.66926055908203,173.21390762329102,172.29636769612634,167.2828691101074,Financial | Insurance - Specialty | USA,19.28,1.1,,-1.4,27.7,14.19,2022-08-29,2022-08-15,94.59899859959269,95.95211688220598,2022-05-23,2022-02-14
AZN,59.81999969482422,53.63000106811523,71.69999694824219,65.04775009155273,65.47799880981445,64.9966605758667,63.85322662353516,61.826651382446286,Healthcare | Drug Manufacturers - General | United Kingdom,,,85.17,31.0,-96.8,3.64,2022-08-29,2022-08-15,98.31161856520228,99.37957211192786,2022-06-06,2022-02-14
LHX,233.1499938964844,200.7100067138672,279.70999145507807,232.97716064453124,232.07502990722656,234.51852722167968,236.27134531656898,230.43455459594728,Industrials | Aerospace & Defense | USA,24.03,4.53,48.19,-11.4,75.1,14.46,2022-08-22,2022-07-28,101.10520110014849,100.09384417945756,2022-05-02,2022-02-07
ABST,10.8100004196167,6.789999961853027,12.619999885559082,10.900500059127808,9.792839241027831,9.029365630149842,8.842173846562703,8.749869747161865,Technology | Software - Application | Canada,,,21.73,65.1,-750.1,-0.02,2022-09-01,2022-08-24,119.69426244482322,114.32634002710155,2022-01-03,2022-02-07
LDOS,95.01000213623048,81.06999969482422,111.12000274658205,98.36199989318848,99.89599975585938,101.49799987792969,101.18086664835613,98.3650058746338,Technology | Information Technology Services | USA,18.49,2.8,21.9,4.3,20.7,7.08,2022-08-24,2022-08-17,97.41766279250449,97.88689834225457,2022-05-16,2022-01-10
BG,95.56999969482422,74.2699966430664,128.39999389648438,99.60142059326172,94.07640487670898,102.21279861450195,103.49377237955729,100.32540950775144,Consumer Defensive | Farm Products | USA,8.31,,,16.5,79.1,11.86,2022-08-31,2022-07-12,110.24792091388666,102.68139165209892,2022-05-09,2022-01-03
BKR,24.35000038146973,22.11000061035156,39.77999877929688,25.358999919891357,25.865745811462407,29.558143653869628,30.5611868540446,29.084596900939946,Energy | Oil & Gas Equipment & Services | USA,,,,-1.8,98.2,1.69,2022-09-07,2022-07-29,94.18908768907549,92.85345842169914,2022-04-25,2022-01-03
L,56.22999954223633,51.349998474121094,68.19999694824219,57.09152030944824,57.192357177734365,59.99654560089111,60.78036895751953,59.999224739074705,Financial | Insurance - Property & Casualty | USA,13.06,0.93,4.76,-12.7,282.6,,2022-08-29,2022-08-10,98.3261687169084,97.47521178582346,2022-05-02,2021-12-27
AA,47.65999984741211,39.56499862670898,98.08999633789062,51.99249992370606,48.43340019226074,55.206100158691406,63.6770667775472,61.48515005111695,Basic Materials | Aluminum | USA,9.4,,7.5,28.6,347.0,7.12,2022-08-31,2022-07-08,113.50569623891234,102.48529566583991,2022-04-18,2021-12-20
ABC,147.83999633789062,113.68000030517578,167.19000244140625,148.44241027832032,144.47284729003906,148.05296127319338,147.76860229492186,142.51064315795895,Healthcare | Medical Distribution | USA,16.97,1.68,18.33,12.5,144.4,11.47,2022-08-26,2022-08-09,103.15911972005495,101.02281242877142,2022-05-09,2021-12-20
LMT,420.1400146484375,324.2300109863281,479.989990234375,428.6116180419922,417.58627380371087,424.8494943237305,423.93784484863284,405.0535055541992,Industrials | Aerospace & Defense | USA,24.31,2.53,25.22,-9.3,-7.1,27.95,2022-08-26,2022-07-28,104.9967371467137,102.04472116561779,2022-05-09,2021-12-13
AMGN,244.7899932861328,198.63999938964844,258.45001220703125,245.52336196899415,245.18788604736332,243.45686813354493,238.91244598388676,232.79507209777836,Healthcare | Drug Manufacturers - General | USA,20.74,2.58,31.22,1.0,-16.5,18.75,2022-08-23,2022-08-10,99.79169433096477,100.11265736858637,2022-06-13,2021-12-06
AIR,42.43000030517578,30.899999618530273,52.83000183105469,45.23899993896485,43.86459991455078,45.22399993896485,45.21740002950033,43.4331999874115,Industrials | Aerospace & Defense | USA,19.58,1.43,25.58,8.8,66.4,3.5,2022-08-22,2022-07-06,106.52240647569641,102.01917359282257,2022-05-09,2021-12-06
BHP,49.0,46.28010559082031,71.06155395507812,55.4665002822876,53.92520011901856,57.49862907409668,59.223720728556316,57.24618919372558,Basic Materials | Other Industrial Metals & Mining | Australia,6.14,,6.74,36.9,44.9,,2022-08-31,2022-07-21,104.97126997506977,99.88624799028786,2022-04-25,2021-11-29
AMPH,28.46999931335449,17.559999465942386,44.459999084472656,31.179500102996826,34.12880016326904,34.59840015411377,33.716933453877765,30.988100099563603,Healthcare | Drug Manufacturers - Specialty & Generic | USA,16.01,0.64,20.37,21.4,24.8,1.92,2022-08-04,2022-06-27,89.42427205126472,93.90203725401976,2022-05-09,2021-11-01
ABBV,138.71000671386722,105.55999755859376,175.91000366210938,139.23700180053712,144.48051635742186,146.6725311279297,148.00048309326172,142.55095531463624,Healthcare | Drug Manufacturers - General | USA,19.62,,19.85,4.5,137.0,11.93,2022-08-24,2022-09-06,92.78527658617166,95.80924012637308,2022-04-25,2021-11-01
AMR,149.32000732421875,36.68999862670898,186.97999572753903,154.90850067138672,140.6800004577637,148.0380300140381,135.29042500813802,115.71148521423339,Basic Materials | Coking Coal | USA,2.19,,2.91,238.1,215.2,35.86,2022-08-31,2022-08-10,115.37131931058464,107.98837334342224,,
AMSWA,16.34000015258789,15.020000457763672,33.27000045776367,17.886499977111818,17.437999992370607,17.168100032806393,18.41873338063558,19.848950033187865,Technology | Software - Application | USA,46.95,2.93,270.82,21.0,52.7,0.5,2022-08-23,2022-07-19,106.38139206817465,102.66383455474414,,
AMZN,129.47999572753906,101.26000213623048,188.1074981689453,135.1174991607666,126.70619995117187,123.46600028991699,133.9344202168783,141.79543766021732,Consumer Cyclical | Internet Retail | USA,116.44,3.5,,7.2,54.9,2.35,2022-08-18,2022-06-23,116.82280238310892,108.7500862273962,,
AN,119.4499969482422,96.55999755859376,135.57000732421878,124.86849937438964,119.86300018310548,117.75690002441408,114.7702000427246,114.9193000793457,Consumer Cyclical | Auto & Truck Dealerships | USA,5.13,0.21,5.06,-1.6,325.4,22.37,2022-08-29,2022-08-25,107.40310365363136,104.8106140527295,,
ANET,120.2699966430664,85.18000030517578,148.57000732421875,124.77100067138672,113.79639999389649,110.03050033569336,115.82286687215168,119.37620006561279,Technology | Computer Hardware | USA,37.05,1.96,49.63,48.7,31.9,4.55,2022-08-22,2022-06-23,121.4625788928727,112.05646680080869,,
ANSS,249.7700042724609,225.9199981689453,413.8900146484375,264.44899978637693,260.1818002319336,259.28309967041014,277.51926615397133,302.36894943237303,Technology | Software - Application | USA,47.92,5.41,38.63,6.1,3.8,8.52,2022-08-16,2022-07-19,107.15498400919394,102.33439515707116,,
AOSL,34.22999954223633,27.0,69.98999786376953,40.126000022888185,38.06379997253418,39.12120006561279,43.60586664835611,45.358950004577636,Technology | Semiconductors | USA,2.14,0.13,5.03,20.1,902.5,5.34,2022-08-26,2022-08-25,113.5914048421925,104.56967224239395,,
APA,36.66999816894531,17.540000915527347,51.95000076293945,37.16500034332275,35.22930896759033,39.00541120529175,38.45603635152181,35.890381565093996,Energy | Oil & Gas E&P | USA,4.13,0.12,2.83,73.5,120.2,10.54,2022-09-07,2022-07-19,105.69681241639002,100.81841965931879,,
APP,25.36000061035156,23.3700008392334,116.08999633789062,28.36999988555908,32.59759990692139,35.4232999420166,42.609933319091795,53.103449974060055,Technology | Software - Application | USA,,,34.46,-39.0,126.6,1.06,2022-08-15,2022-07-20,85.67399259055756,86.3995550089101,,
APPF,97.16999816894531,79.9229965209961,139.99000549316406,105.27500038146972,101.45820022583008,100.2383000946045,105.0350666809082,108.71987503051758,Technology | Software - Application | USA,,,196.49,32.0,-99.4,-0.38,2022-08-19,2022-07-15,108.84047437033851,104.17843399170013,,
APPN,44.18000030517578,38.77999877929688,115.68000030517578,48.867500114440915,49.862800064086905,49.39550006866455,51.968800048828115,55.15520002365113,Technology | Software - Infrastructure | USA,,,,32.7,-157.4,-0.61,2022-08-17,2022-08-03,100.54301007793129,99.52803134567324,,
APPS,17.530000686645508,14.43000030517578,93.9800033569336,21.008500003814696,19.90039993286133,22.54079982757568,29.450133323669434,35.22349995613098,Technology | Software - Application | USA,51.41,1.9,13.96,19.3,-39.3,1.77,2022-08-22,2022-06-22,117.22838485114632,104.27266515742954,,
ARBE,7.300000190734862,4.830999851226807,17.270000457763672,7.064250040054321,6.1054000091552725,6.445050001144409,6.599033330281576,7.369674987792969,Technology | Software - Infrastructure | Israel,,,,300.0,-271.8,-0.14,2022-09-06,2022-08-26,127.76500413087751,115.29057550355174,,
ARCH,140.50999450683594,73.54000091552734,183.52999877929688,150.05346145629883,138.98619079589844,145.59504264831543,137.67301579793295,123.75109714508056,Energy | Thermal Coal | USA,2.89,,5.5,151.6,184.4,33.21,2022-08-31,2022-08-10,107.10614513772934,103.04612308847784,,
ARCT,14.75,11.699999809265135,58.45000076293945,16.530500173568726,17.32560001373291,17.806699981689448,19.991199951171875,23.707849922180177,Healthcare | Biotechnology | USA,,,,146.5,-117.8,-3.96,2022-08-18,2022-08-15,99.97059468739609,97.77225294411113,,
ARQQ,5.679999828338622,4.980000019073486,41.52000045776367,5.99949996471405,5.864799995422362,6.58939998626709,9.505333340962727,12.671325016021731,Technology | Software - Infrastructure | United Kingdom,,,,,,0.26,2022-09-07,2022-08-31,101.14172749734995,96.98754775387232,,
ARRY,22.030000686645508,5.445000171661377,27.67099952697754,21.613500118255615,16.59310007095337,13.165650033950806,12.310633341471355,13.171150007247924,Technology | Solar | USA,,,,21.1,-217.8,0.93,2022-08-22,2022-07-22,171.64060678019345,148.54363137074452,,
ASAN,19.040000915527344,16.190000534057614,145.7899932861328,21.976999855041505,20.53679977416992,21.99149997711181,30.37953328450521,40.835950050354,Technology | Software - Application | USA,,,,57.2,-24.7,-1.08,2022-08-19,2022-07-20,121.13735027481354,105.61998653486336,,
ASML,476.67999267578125,412.6700134277344,895.9299926757812,524.8685012817383,514.0157769775392,530.7463824462891,566.5915262858073,612.525436706543,Technology | Semiconductor Equipment & Materials | Netherlands,34.46,1.16,23.01,35.1,69.1,20.73,2022-08-15,2022-07-14,109.64208266417243,101.62233512821248,,
ATAI,4.2899999618530265,2.9500000476837163,17.899999618530273,4.5274999856948845,4.2219999885559085,4.081800005435944,4.497833342552185,5.384725004434586,Healthcare | Biotechnology | Germany,,,,,-9.0,-1.04,2022-08-29,2022-08-25,113.051184814417,109.17469864286093,,
ATEN,13.050000190734865,12.270000457763672,19.049999237060547,14.942000007629394,14.603800010681152,14.64079999923706,14.304268836975098,14.542379403114321,Technology | Software - Infrastructure | USA,10.17,0.51,25.21,14.9,432.5,0.81,2022-08-23,2022-07-20,106.43187031210356,102.264554066061,,
ATGE,37.97000122070313,19.13999938964844,41.400001525878906,38.446999931335455,38.38379997253418,35.006499996185305,32.04480000813802,31.476649990081786,Consumer Defensive | Education & Training Services | USA,,,,61.6,-145.0,4.26,2022-08-30,2022-08-25,101.06802049151092,105.04472191766328,,
ATKR,85.56999969482422,80.04499816894531,123.52999877929688,88.71150131225586,88.94260055541992,95.24820022583008,97.48813349405924,99.76905014038086,Industrials | Specialty Industrial Machinery | USA,4.29,,9.69,24.4,293.1,13.61,2022-08-22,2022-08-18,100.1507204006538,97.27431820606758,,
ATO,117.63999938964844,85.80000305175781,122.95999908447266,116.17100028991699,115.00220001220706,114.34159996032714,113.8296987915039,110.36283023834228,Utilities | Utilities - Regulated Gas | USA,21.68,2.58,,34.8,4.7,5.95,2022-08-05,2022-06-27,102.01632825271194,101.41406122568308,,
ATVI,77.72000122070312,56.4000015258789,86.9000015258789,79.38400001525879,79.03720001220705,78.21599975585937,78.92186665852864,75.7686499595642,Communication Services | Electronic Gaming & Multimedia | USA,32.48,2.99,31.98,-28.4,21.9,3.82,2022-08-15,2022-07-19,101.57789752310114,101.01881235264159,,
AUDC,22.25,19.6200008392334,37.349998474121094,22.509908771514894,22.516217651367192,22.44269241333008,23.85922876993815,26.13531826019287,Technology | Communication Equipment | Israel,23.8,2.64,68.09,12.9,20.5,1.67,2022-08-29,2022-08-17,98.0187803978816,98.5903741597884,,
AUID,3.1700000762939453,1.4500000476837158,18.636999130249023,2.7044999837875365,2.743299996852875,2.8937000012397767,3.468133328755697,5.791599991321564,Technology | Software - Infrastructure | USA,,,,0.0,-32.4,,2022-08-30,2022-09-07,108.39162246171698,100.4853990598412,,
AVAV,88.66999816894531,52.02999877929688,114.11000061035156,95.00699996948242,88.16800003051758,87.52300003051758,84.77166674296062,79.98310003280639,Industrials | Aerospace & Defense | USA,,,,-2.5,-117.7,2.15,2022-08-24,2022-07-20,114.77699779306177,107.98771348188556,,
AVGO,505.1300048828125,463.9100036621094,677.760009765625,529.2875045776367,517.5892004394532,535.6879370117189,553.4772623697917,562.7035012817382,Technology | Semiconductors | USA,25.03,1.65,27.58,22.6,137.1,40.46,2022-08-19,2022-07-07,106.25909020837454,100.90436660585907,,
AVID,25.059999465942386,20.82999992370605,37.310001373291016,26.347999954223628,26.904400024414066,27.57679996490479,29.051400032043453,29.6807500076294,Communication Services | Electronic Gaming & Multimedia | USA,23.94,1.6,23.87,3.0,262.6,1.69,2022-09-06,2022-08-31,96.22895900230893,97.031812689257,,
AVLR,91.91000366210938,66.38999938964844,191.6699981689453,91.90250015258788,87.7361996459961,83.83769989013672,88.4247333272298,97.90569980621338,Technology | Software - Application | USA,,,658.39,23.4,-130.2,0.18,2022-08-11,2022-07-07,111.3183236823528,107.05071324743679,,
AVPT,4.480000019073486,3.880000114440918,10.800000190734863,4.857500004768371,4.844000005722046,4.983000006675719,5.158133338292441,5.453599998950958,Technology | Software - Infrastructure | USA,,,2081.18,23.0,-68.7,0.03,2022-08-15,2022-07-19,105.41952371632674,99.59615867743234,,
AVYA,2.0299999713897705,0.5960000157356262,22.46999931335449,1.173199999332428,1.5989399909973143,4.03977000951767,7.222446681658428,10.282134960889817,Technology | Software - Application | USA,,,,-3.0,97.3,-0.07,2022-08-01,2022-08-12,67.15090868966368,70.52531989260513,,
